step,x,y,step_distance,cumulative_distance,prev_x,prev_y,knn_k,knn1_x,knn1_y,knn1_distance,knn2_x,knn2_y,knn2_distance,knn3_x,knn3_y,knn3_distance,knn4_x,knn4_y,knn4_distance,knn5_x,knn5_y,knn5_distance
366,225.09065367649606,40.63202664590093,17.919029,11960.014017,207.23197341708288,42.10142789066196,5,207.23197341708288,42.10142789066196,17.919029,265.8720392155283,43.80725363309168,40.90481,186.75586852140847,56.990479999503464,41.679188,203.63990437036995,1.8431606156659175,44.325058,234.029260524927,84.65706460929934,44.923298
367,265.8720392155283,43.80725363309168,40.90481,12000.918827,225.09065367649606,40.63202664590093,5,225.09065367649606,40.63202664590093,40.90481,234.029260524927,84.65706460929934,51.794494,207.23197341708288,42.10142789066196,58.664872,325.14346581324827,28.829116538094723,61.13466,287.92410486343755,105.46026702239297,65.478146
368,325.14346581324827,28.829116538094723,61.13466,12062.053487,265.8720392155283,43.80725363309168,5,265.8720392155283,43.80725363309168,61.13466,386.68300553323576,47.03291581184044,64.175488,339.50373983620705,102.33886991705377,74.899274,287.92410486343755,105.46026702239297,85.191631,305.3115900269564,113.44489563770898,86.908765
369,386.68300553323576,47.03291581184044,64.175488,12126.228975,325.14346581324827,28.829116538094723,5,396.69617733090445,81.34541676823414,35.743689,396.2349850280922,102.03172822707107,55.822125,414.7216089714424,99.4003382387011,59.401264,415.64119654091314,99.2109880980957,59.675188,440.6397760864845,77.14331014460807,61.789715
370,396.69617733090445,81.34541676823414,35.743689,12161.972664,386.68300553323576,47.03291581184044,5,396.2349850280922,102.03172822707107,20.691452,414.7216089714424,99.4003382387011,25.512671,415.64119654091314,99.2109880980957,26.040207,386.68300553323576,47.03291581184044,35.743689,440.6397760864845,77.14331014460807,44.144055
371,396.2349850280922,102.03172822707107,20.691452,12182.664116,396.69617733090445,81.34541676823414,5,414.7216089714424,99.4003382387011,18.672961,415.64119654091314,99.2109880980957,19.610141,396.69617733090445,81.34541676823414,20.691452,440.6397760864845,77.14331014460807,50.904016,386.68300553323576,47.03291581184044,55.822125
372,414.7216089714424,99.4003382387011,18.672961,12201.337077,396.2349850280922,102.03172822707107,5,415.64119654091314,99.2109880980957,0.93888,396.2349850280922,102.03172822707107,18.672961,396.69617733090445,81.34541676823414,25.512671,440.6397760864845,77.14331014460807,34.163236,472.14271545271333,100.7012080683658,57.43584
373,415.64119654091314,99.2109880980957,0.93888,12202.275957,414.7216089714424,99.4003382387011,5,414.7216089714424,99.4003382387011,0.93888,396.2349850280922,102.03172822707107,19.610141,396.69617733090445,81.34541676823414,26.040207,440.6397760864845,77.14331014460807,33.345335,472.14271545271333,100.7012080683658,56.521168
374,440.6397760864845,77.14331014460807,33.345335,12235.621292,415.64119654091314,99.2109880980957,5,415.64119654091314,99.2109880980957,33.345335,414.7216089714424,99.4003382387011,34.163236,476.5309920093808,89.82436119559367,38.065581,472.14271545271333,100.7012080683658,39.337129,396.69617733090445,81.34541676823414,44.144055
375,455.60290149375237,12.635498930738787,66.220486,12301.841779,440.6397760864845,77.14331014460807,5,496.00503631794754,20.68376744575562,41.19596,503.6365052098872,39.37870708469238,54.976597,440.6397760864845,77.14331014460807,66.220486,386.68300553323576,47.03291581184044,77.026842,476.5309920093808,89.82436119559367,79.975655
376,496.00503631794754,20.68376744575562,41.19596,12343.037739,455.60290149375237,12.635498930738787,5,503.6365052098872,39.37870708469238,20.192575,455.60290149375237,12.635498930738787,41.19596,548.6993038355893,14.041700164018955,53.111231,523.0502317000982,70.86288409434749,57.003389,560.600218853524,12.436318829314397,65.119567
377,503.6365052098872,39.37870708469238,20.192575,12363.230314,496.00503631794754,20.68376744575562,5,496.00503631794754,20.68376744575562,20.192575,523.0502317000982,70.86288409434749,36.98846,548.6993038355893,14.041700164018955,51.697386,455.60290149375237,12.635498930738787,54.976597,476.5309920093808,89.82436119559367,57.266682
378,523.0502317000982,70.86288409434749,36.98846,12400.218774,503.6365052098872,39.37870708469238,5,503.6365052098872,39.37870708469238,36.98846,476.5309920093808,89.82436119559367,50.235219,496.00503631794754,20.68376744575562,57.003389,524.1618701522923,129.22303534199352,58.370737,472.14271545271333,100.7012080683658,59.007633
379,476.5309920093808,89.82436119559367,50.235219,12450.453993,523.0502317000982,70.86288409434749,5,472.14271545271333,100.7012080683658,11.728716,440.6397760864845,77.14331014460807,38.065581,523.0502317000982,70.86288409434749,50.235219,503.6365052098872,39.37870708469238,57.266682,415.64119654091314,99.2109880980957,61.609057
380,472.14271545271333,100.7012080683658,11.728716,12462.182709,476.5309920093808,89.82436119559367,5,476.5309920093808,89.82436119559367,11.728716,440.6397760864845,77.14331014460807,39.337129,470.8892090480652,151.36775389483626,50.68205,457.5118028380537,150.07097732228857,51.492113,415.64119654091314,99.2109880980957,56.521168
381,457.5118028380537,150.07097732228857,51.492113,12513.674822,472.14271545271333,100.7012080683658,5,470.8892090480652,151.36775389483626,13.440113,442.31403369907895,174.81948445144113,29.042396,472.14271545271333,100.7012080683658,51.492113,476.5309920093808,89.82436119559367,63.177403,415.64119654091314,99.2109880980957,65.877812
382,442.31403369907895,174.81948445144113,29.042396,12542.717218,457.5118028380537,150.07097732228857,5,457.5118028380537,150.07097732228857,29.042396,470.8892090480652,151.36775389483626,36.96653,431.71649556411205,247.9576688970051,73.901975,478.06466915102095,239.70608363862388,74.083593,472.14271545271333,100.7012080683658,79.895364
383,470.8892090480652,151.36775389483626,36.96653,12579.683748,442.31403369907895,174.81948445144113,5,457.5118028380537,150.07097732228857,13.440113,442.31403369907895,174.81948445144113,36.96653,472.14271545271333,100.7012080683658,50.68205,524.1618701522923,129.22303534199352,57.691984,476.5309920093808,89.82436119559367,61.801447
384,524.1618701522923,129.22303534199352,57.691984,12637.375732,470.8892090480652,151.36775389483626,5,545.2081159439722,156.2211098090489,34.232156,470.8892090480652,151.36775389483626,57.691984,523.0502317000982,70.86288409434749,58.370737,472.14271545271333,100.7012080683658,59.325265,476.5309920093808,89.82436119559367,61.813883
385,545.2081159439722,156.2211098090489,34.232156,12671.607887,524.1618701522923,129.22303534199352,5,524.1618701522923,129.22303534199352,34.232156,580.8493815940803,156.40306008300874,35.64173,591.0624747570071,139.53309923122183,48.796638,571.7968260934746,215.97938410680916,65.406505,470.8892090480652,151.36775389483626,74.477211
386,580.8493815940803,156.40306008300874,35.64173,12707.249618,545.2081159439722,156.2211098090489,5,591.0624747570071,139.53309923122183,19.72062,545.2081159439722,156.2211098090489,35.64173,628.8109059468861,157.06996711565714,47.966161,638.0736282281026,173.37386483746886,59.687709,571.7968260934746,215.97938410680916,60.260162
387,591.0624747570071,139.53309923122183,19.72062,12726.970237,580.8493815940803,156.40306008300874,5,580.8493815940803,156.40306008300874,19.72062,628.8109059468861,157.06996711565714,41.62314,545.2081159439722,156.2211098090489,48.796638,629.9662912183355,105.29282465636491,51.825702,638.0736282281026,173.37386483746886,57.924485
388,628.8109059468861,157.06996711565714,41.62314,12768.593378,591.0624747570071,139.53309923122183,5,638.0736282281026,173.37386483746886,18.751403,635.9157065077434,184.04555017515557,27.895524,654.6275765234981,140.40698903568193,30.72711,591.0624747570071,139.53309923122183,41.62314,580.8493815940803,156.40306008300874,47.966161
389,638.0736282281026,173.37386483746886,18.751403,12787.34478,628.8109059468861,157.06996711565714,5,635.9157065077434,184.04555017515557,10.887676,628.8109059468861,157.06996711565714,18.751403,654.6275765234981,140.40698903568193,36.889675,670.0681513152941,201.9913087994536,42.925605,683.659229885107,168.3147603108942,45.865473
390,635.9157065077434,184.04555017515557,10.887676,12798.232457,638.0736282281026,173.37386483746886,5,638.0736282281026,173.37386483746886,10.887676,628.8109059468861,157.06996711565714,27.895524,670.0681513152941,201.9913087994536,38.580302,609.7706104167804,218.77309687215575,43.469168,654.6275765234981,140.40698903568193,47.481134
391,670.0681513152941,201.9913087994536,38.580302,12836.812759,635.9157065077434,184.04555017515557,5,686.1108151233299,207.09797563103817,16.835828,674.6457541533513,233.60317478475656,31.94158,683.659229885107,168.3147603108942,36.315662,704.1168173823688,215.41959298546797,36.600963,635.9157065077434,184.04555017515557,38.580302
392,686.1108151233299,207.09797563103817,16.835828,12853.648587,670.0681513152941,201.9913087994536,5,670.0681513152941,201.9913087994536,16.835828,704.1168173823688,215.41959298546797,19.835963,674.6457541533513,233.60317478475656,28.878594,683.659229885107,168.3147603108942,38.860624,635.9157065077434,184.04555017515557,55.235525
393,704.1168173823688,215.41959298546797,19.835963,12873.48455,686.1108151233299,207.09797563103817,5,686.1108151233299,207.09797563103817,19.835963,674.6457541533513,233.60317478475656,34.629268,670.0681513152941,201.9913087994536,36.600963,732.8850061793606,248.77369566309972,44.046621,683.659229885107,168.3147603108942,51.35541
394,674.6457541533513,233.60317478475656,34.629268,12908.113818,704.1168173823688,215.41959298546797,5,686.1108151233299,207.09797563103817,28.878594,670.0681513152941,201.9913087994536,31.94158,704.1168173823688,215.41959298546797,34.629268,705.2833998544063,275.63412131212715,52.01217,618.3689966753316,250.50634136244054,58.76045
395,705.2833998544063,275.63412131212715,52.01217,12960.125988,674.6457541533513,233.60317478475656,5,732.8850061793606,248.77369566309972,38.514038,728.180504599678,320.67100287450387,50.523243,674.6457541533513,233.60317478475656,52.01217,704.1168173823688,215.41959298546797,60.225828,718.4994227715396,338.2559700266786,64.001244
396,732.8850061793606,248.77369566309972,38.514038,12998.640026,705.2833998544063,275.63412131212715,5,705.2833998544063,275.63412131212715,38.514038,704.1168173823688,215.41959298546797,44.046621,775.9176114881267,289.77759923741564,59.440098,674.6457541533513,233.60317478475656,60.182682,686.1108151233299,207.09797563103817,62.647351
397,785.4891493606651,189.12746785718502,79.529041,13078.169067,732.8850061793606,248.77369566309972,5,732.4348442226767,148.16788643335855,67.025716,820.6585211774246,246.7942680862406,67.54513,859.1756086192088,186.9917024228578,73.717405,732.8850061793606,248.77369566309972,79.529041,837.661174368979,250.93266482213704,80.881411
398,732.4348442226767,148.16788643335855,67.025716,13145.194783,785.4891493606651,189.12746785718502,5,683.659229885107,168.3147603108942,52.772693,785.4891493606651,189.12746785718502,67.025716,722.54277208884,78.5385396518038,70.328508,783.4936358921726,98.90076646638046,70.952444,704.1168173823688,215.41959298546797,72.97056
399,683.659229885107,168.3147603108942,52.772693,13197.967476,732.4348442226767,148.16788643335855,5,670.0681513152941,201.9913087994536,36.315662,686.1108151233299,207.09797563103817,38.860624,654.6275765234981,140.40698903568193,40.270096,638.0736282281026,173.37386483746886,45.865473,635.9157065077434,184.04555017515557,50.268298
400,654.6275765234981,140.40698903568193,40.270096,13238.237572,683.659229885107,168.3147603108942,5,628.8109059468861,157.06996711565714,30.72711,638.0736282281026,173.37386483746886,36.889675,683.659229885107,168.3147603108942,40.270096,629.9662912183355,105.29282465636491,42.909015,635.9157065077434,184.04555017515557,47.481134
401,629.9662912183355,105.29282465636491,42.909015,13281.146586,654.6275765234981,140.40698903568193,5,636.9660374117204,84.55569481893255,21.88664,633.0887599183004,83.46705017572931,22.047999,654.6275765234981,140.40698903568193,42.909015,653.8768733044556,66.54509768602878,45.531333,628.8109059468861,157.06996711565714,51.790032
402,633.0887599183004,83.46705017572931,22.047999,13303.194585,629.9662912183355,105.29282465636491,5,636.9660374117204,84.55569481893255,4.027211,629.9662912183355,105.29282465636491,22.047999,653.8768733044556,66.54509768602878,26.804816,620.5381083165516,41.202949506209286,44.088242,662.1958889738174,46.77968595679827,46.831481
403,636.9660374117204,84.55569481893255,4.027211,13307.221796,633.0887599183004,83.46705017572931,5,633.0887599183004,83.46705017572931,4.027211,629.9662912183355,105.29282465636491,21.88664,653.8768733044556,66.54509768602878,24.705424,662.1958889738174,46.77968595679827,45.426559,620.5381083165516,41.202949506209286,46.360947
404,653.8768733044556,66.54509768602878,24.705424,13331.92722,636.9660374117204,84.55569481893255,5,662.1958889738174,46.77968595679827,21.444755,636.9660374117204,84.55569481893255,24.705424,633.0887599183004,83.46705017572931,26.804816,620.5381083165516,41.202949506209286,41.877174,629.9662912183355,105.29282465636491,45.531333
405,620.5381083165516,41.202949506209286,41.877174,13373.804394,653.8768733044556,66.54509768602878,5,621.1421952822352,25.546799267838537,15.6678,627.8299544850219,24.564677785836263,18.165988,595.4099154864194,35.450965691027456,25.778118,585.43094720554,25.286397427288332,38.546717,653.8768733044556,66.54509768602878,41.877174
406,595.4099154864194,35.450965691027456,25.778118,13399.582513,620.5381083165516,41.202949506209286,5,585.43094720554,25.286397427288332,14.244236,620.5381083165516,41.202949506209286,25.778118,621.1421952822352,25.546799267838537,27.5725,627.8299544850219,24.564677785836263,34.198979,560.600218853524,12.436318829314397,41.729953
407,585.43094720554,25.286397427288332,14.244236,13413.826748,595.4099154864194,35.450965691027456,5,595.4099154864194,35.450965691027456,14.244236,560.600218853524,12.436318829314397,27.958712,621.1421952822352,25.546799267838537,35.712197,548.6993038355893,14.041700164018955,38.414279,620.5381083165516,41.202949506209286,38.546717
408,548.6993038355893,14.041700164018955,38.414279,13452.241028,585.43094720554,25.286397427288332,5,560.600218853524,12.436318829314397,12.008706,585.43094720554,25.286397427288332,38.414279,595.4099154864194,35.450965691027456,51.383245,503.6365052098872,39.37870708469238,51.697386,496.00503631794754,20.68376744575562,53.111231
409,560.600218853524,12.436318829314397,12.008706,13464.249734,548.6993038355893,14.041700164018955,5,548.6993038355893,14.041700164018955,12.008706,585.43094720554,25.286397427288332,27.958712,595.4099154864194,35.450965691027456,41.729953,621.1421952822352,25.546799267838537,61.945263,503.6365052098872,39.37870708469238,63.013943
410,621.1421952822352,25.546799267838537,61.945263,13526.194997,560.600218853524,12.436318829314397,5,627.8299544850219,24.564677785836263,6.759489,620.5381083165516,41.202949506209286,15.6678,595.4099154864194,35.450965691027456,27.5725,585.43094720554,25.286397427288332,35.712197,662.1958889738174,46.77968595679827,46.21949
411,627.8299544850219,24.564677785836263,6.759489,13532.954485,621.1421952822352,25.546799267838537,5,621.1421952822352,25.546799267838537,6.759489,620.5381083165516,41.202949506209286,18.165988,595.4099154864194,35.450965691027456,34.198979,662.1958889738174,46.77968595679827,40.920949,585.43094720554,25.286397427288332,42.405149
412,662.1958889738174,46.77968595679827,40.920949,13573.875434,627.8299544850219,24.564677785836263,5,653.8768733044556,66.54509768602878,21.444755,680.5891325622565,26.696794662205203,27.232957,686.4181042985581,30.134234552269934,29.39025,627.8299544850219,24.564677785836263,40.920949,669.007579945888,6.423453698145676,40.927065
413,686.4181042985581,30.134234552269934,29.39025,13603.265684,662.1958889738174,46.77968595679827,5,680.5891325622565,26.696794662205203,6.767045,662.1958889738174,46.77968595679827,29.39025,669.007579945888,6.423453698145676,29.416449,712.4803903696089,44.50290132920964,29.760735,717.3241433110372,2.3575647193538884,41.5539
414,680.5891325622565,26.696794662205203,6.767045,13610.032729,686.4181042985581,30.134234552269934,5,686.4181042985581,30.134234552269934,6.767045,669.007579945888,6.423453698145676,23.348249,662.1958889738174,46.77968595679827,27.232957,712.4803903696089,44.50290132920964,36.525467,717.3241433110372,2.3575647193538884,44.066531
415,669.007579945888,6.423453698145676,23.348249,13633.380978,680.5891325622565,26.696794662205203,5,680.5891325622565,26.696794662205203,23.348249,686.4181042985581,30.134234552269934,29.416449,662.1958889738174,46.77968595679827,40.927065,627.8299544850219,24.564677785836263,44.996676,717.3241433110372,2.3575647193538884,48.487336
416,717.3241433110372,2.3575647193538884,48.487336,13681.868314,669.007579945888,6.423453698145676,5,747.3949106043586,9.092126674448586,30.815668,739.958502320053,34.27354435563068,39.127279,686.4181042985581,30.134234552269934,41.5539,712.4803903696089,44.50290132920964,42.422769,680.5891325622565,26.696794662205203,44.066531
417,747.3949106043586,9.092126674448586,30.815668,13712.683981,717.3241433110372,2.3575647193538884,5,739.958502320053,34.27354435563068,26.256503,717.3241433110372,2.3575647193538884,30.815668,745.2096901500458,52.40587806206365,43.36884,712.4803903696089,44.50290132920964,49.728731,749.869571783086,61.15615654596607,52.122808
418,739.958502320053,34.27354435563068,26.256503,13738.940485,747.3949106043586,9.092126674448586,5,745.2096901500458,52.40587806206365,18.877407,747.3949106043586,9.092126674448586,26.256503,749.869571783086,61.15615654596607,28.651425,712.4803903696089,44.50290132920964,29.320409,717.3241433110372,2.3575647193538884,39.127279
419,712.4803903696089,44.50290132920964,29.320409,13768.260894,739.958502320053,34.27354435563068,5,739.958502320053,34.27354435563068,29.320409,686.4181042985581,30.134234552269934,29.760735,745.2096901500458,52.40587806206365,33.669929,722.54277208884,78.5385396518038,35.491917,680.5891325622565,26.696794662205203,36.525467
420,722.54277208884,78.5385396518038,35.491917,13803.752811,712.4803903696089,44.50290132920964,5,749.869571783086,61.15615654596607,32.386745,745.2096901500458,52.40587806206365,34.593427,712.4803903696089,44.50290132920964,35.491917,739.958502320053,34.27354435563068,47.56782,686.4181042985581,30.134234552269934,60.398414
421,745.2096901500458,52.40587806206365,34.593427,13838.346238,722.54277208884,78.5385396518038,5,749.869571783086,61.15615654596607,9.913721,739.958502320053,34.27354435563068,18.877407,712.4803903696089,44.50290132920964,33.669929,722.54277208884,78.5385396518038,34.593427,747.3949106043586,9.092126674448586,43.36884
422,749.869571783086,61.15615654596607,9.913721,13848.259959,745.2096901500458,52.40587806206365,5,745.2096901500458,52.40587806206365,9.913721,739.958502320053,34.27354435563068,28.651425,722.54277208884,78.5385396518038,32.386745,712.4803903696089,44.50290132920964,40.930206,789.5587282777832,75.33958521856022,42.147346
423,789.5587282777832,75.33958521856022,42.147346,13890.407305,749.869571783086,61.15615654596607,5,793.3250841302241,82.3729881966474,7.978358,783.4936358921726,98.90076646638046,24.329295,819.0066990688626,70.51761147818736,29.840148,815.9130965336595,100.6075202160962,36.510564,749.869571783086,61.15615654596607,42.147346
424,793.3250841302241,82.3729881966474,7.978358,13898.385663,789.5587282777832,75.33958521856022,5,789.5587282777832,75.33958521856022,7.978358,783.4936358921726,98.90076646638046,19.23083,819.0066990688626,70.51761147818736,28.285956,815.9130965336595,100.6075202160962,29.029579,829.9406866284061,55.527045889661395,45.40272
425,783.4936358921726,98.90076646638046,19.23083,13917.616493,793.3250841302241,82.3729881966474,5,793.3250841302241,82.3729881966474,19.23083,789.5587282777832,75.33958521856022,24.329295,815.9130965336595,100.6075202160962,32.464356,819.0066990688626,70.51761147818736,45.461865,749.869571783086,61.15615654596607,50.549315
426,815.9130965336595,100.6075202160962,32.464356,13950.08085,783.4936358921726,98.90076646638046,5,793.3250841302241,82.3729881966474,29.029579,819.0066990688626,70.51761147818736,30.24852,783.4936358921726,98.90076646638046,32.464356,789.5587282777832,75.33958521856022,36.510564,829.9406866284061,55.527045889661395,47.212524
427,819.0066990688626,70.51761147818736,30.24852,13980.32937,815.9130965336595,100.6075202160962,5,829.9406866284061,55.527045889661395,18.554491,793.3250841302241,82.3729881966474,28.285956,789.5587282777832,75.33958521856022,29.840148,815.9130965336595,100.6075202160962,30.24852,829.338426846795,39.35168652919185,32.833816
428,829.9406866284061,55.527045889661395,18.554491,13998.883861,819.0066990688626,70.51761147818736,5,829.338426846795,39.35168652919185,16.186567,819.0066990688626,70.51761147818736,18.554491,868.8953140043785,39.41582937802879,42.154885,789.5587282777832,75.33958521856022,44.980432,793.3250841302241,82.3729881966474,45.40272
429,829.338426846795,39.35168652919185,16.186567,14015.070429,829.9406866284061,55.527045889661395,5,829.9406866284061,55.527045889661395,16.186567,819.0066990688626,70.51761147818736,32.833816,868.8953140043785,39.41582937802879,39.556939,789.5587282777832,75.33958521856022,53.642831,793.3250841302241,82.3729881966474,56.105198
430,868.8953140043785,39.41582937802879,39.556939,14054.627368,829.338426846795,39.35168652919185,5,829.338426846795,39.35168652919185,39.556939,909.8511774051025,42.00453196734122,41.037594,829.9406866284061,55.527045889661395,42.154885,819.0066990688626,70.51761147818736,58.78941,934.183460116191,72.33773178762537,73.119038
431,909.8511774051025,42.00453196734122,41.037594,14095.664962,868.8953140043785,39.41582937802879,5,934.183460116191,72.33773178762537,38.88654,868.8953140043785,39.41582937802879,41.037594,948.9319289416618,57.85711390101722,42.173564,829.338426846795,39.35168652919185,80.556444,829.9406866284061,55.527045889661395,81.04656
432,987.4710229786892,1.0127930964535237,87.779058,14183.44402,909.8511774051025,42.00453196734122,5,948.9319289416618,57.85711390101722,68.67706,909.8511774051025,42.00453196734122,87.779058,934.183460116191,72.33773178762537,89.032641,992.951788610287,102.58043954691199,101.715415,868.8953140043785,39.41582937802879,124.639448
433,948.9319289416618,57.85711390101722,68.67706,14252.12108,987.4710229786892,1.0127930964535237,5,934.183460116191,72.33773178762537,20.668953,909.8511774051025,42.00453196734122,42.173564,992.951788610287,102.58043954691199,62.75288,938.2622681625481,123.1881212292374,66.196542,987.4710229786892,1.0127930964535237,68.67706
434,934.183460116191,72.33773178762537,20.668953,14272.790034,948.9319289416618,57.85711390101722,5,948.9319289416618,57.85711390101722,20.668953,909.8511774051025,42.00453196734122,38.88654,938.2622681625481,123.1881212292374,51.013712,959.1715206073138,130.15769442868407,62.988501,992.951788610287,102.58043954691199,66.093402
435,938.2622681625481,123.1881212292374,51.013712,14323.803745,934.183460116191,72.33773178762537,5,959.1715206073138,130.15769442868407,22.040231,918.4820619953315,169.4246060974677,50.289851,934.183460116191,72.33773178762537,51.013712,982.989210545282,148.40201708602984,51.344327,992.951788610287,102.58043954691199,58.443307
436,959.1715206073138,130.15769442868407,22.040231,14345.843976,938.2622681625481,123.1881212292374,5,938.2622681625481,123.1881212292374,22.040231,982.989210545282,148.40201708602984,30.002294,992.951788610287,102.58043954691199,43.607471,961.0312802396112,184.97194139743834,54.845787,918.4820619953315,169.4246060974677,56.546639
437,992.951788610287,102.58043954691199,43.607471,14389.451447,959.1715206073138,130.15769442868407,5,959.1715206073138,130.15769442868407,43.607471,982.989210545282,148.40201708602984,46.892109,938.2622681625481,123.1881212292374,58.443307,948.9319289416618,57.85711390101722,62.75288,934.183460116191,72.33773178762537,66.093402
438,982.989210545282,148.40201708602984,46.892109,14436.343556,992.951788610287,102.58043954691199,5,959.1715206073138,130.15769442868407,30.002294,961.0312802396112,184.97194139743834,42.655716,992.951788610287,102.58043954691199,46.892109,938.2622681625481,123.1881212292374,51.344327,918.4820619953315,169.4246060974677,67.846308
439,961.0312802396112,184.97194139743834,42.655716,14478.999272,982.989210545282,148.40201708602984,5,947.96135125632,215.89436846535713,33.571112,982.989210545282,148.40201708602984,42.655716,918.4820619953315,169.4246060974677,45.300724,959.1715206073138,130.15769442868407,54.845787,905.7807233528663,206.10483206558328,59.154231
440,947.96135125632,215.89436846535713,33.571112,14512.570384,961.0312802396112,184.97194139743834,5,961.0312802396112,184.97194139743834,33.571112,905.7807233528663,206.10483206558328,43.301737,918.4820619953315,169.4246060974677,55.031512,893.4350918478603,207.97804000401564,55.097924,982.989210545282,148.40201708602984,76.040571
441,918.4820619953315,169.4246060974677,55.031512,14567.601896,947.96135125632,215.89436846535713,5,905.7807233528663,206.10483206558328,38.817045,961.0312802396112,184.97194139743834,45.300724,893.4350918478603,207.97804000401564,45.975189,938.2622681625481,123.1881212292374,50.289851,947.96135125632,215.89436846535713,55.031512
442,905.7807233528663,206.10483206558328,38.817045,14606.418941,918.4820619953315,169.4246060974677,5,893.4350918478603,207.97804000401564,12.486934,918.4820619953315,169.4246060974677,38.817045,947.96135125632,215.89436846535713,43.301737,859.1756086192088,186.9917024228578,50.3721,867.6027754927809,243.910876887132,53.72944
443,893.4350918478603,207.97804000401564,12.486934,14618.905875,905.7807233528663,206.10483206558328,5,905.7807233528663,206.10483206558328,12.486934,859.1756086192088,186.9917024228578,40.176343,867.6027754927809,243.910876887132,44.254687,918.4820619953315,169.4246060974677,45.975189,947.96135125632,215.89436846535713,55.097924
444,859.1756086192088,186.9917024228578,40.176343,14659.082218,893.4350918478603,207.97804000401564,5,893.4350918478603,207.97804000401564,40.176343,905.7807233528663,206.10483206558328,50.3721,867.6027754927809,243.910876887132,57.539635,918.4820619953315,169.4246060974677,61.853523,837.661174368979,250.93266482213704,67.463453
445,820.6585211774246,246.7942680862406,71.133065,14730.215283,859.1756086192088,186.9917024228578,5,837.661174368979,250.93266482213704,17.499044,796.5170227633064,276.97024577974327,38.644554,867.6027754927809,243.910876887132,47.032722,871.8638357105862,278.4098152163605,60.179125,775.9176114881267,289.77759923741564,62.042854
446,837.661174368979,250.93266482213704,17.499044,14747.714327,820.6585211774246,246.7942680862406,5,820.6585211774246,246.7942680862406,17.499044,867.6027754927809,243.910876887132,30.753943,871.8638357105862,278.4098152163605,43.872723,796.5170227633064,276.97024577974327,48.690829,859.1756086192088,186.9917024228578,67.463453
447,867.6027754927809,243.910876887132,30.753943,14778.468269,837.661174368979,250.93266482213704,5,837.661174368979,250.93266482213704,30.753943,871.8638357105862,278.4098152163605,34.76109,893.4350918478603,207.97804000401564,44.254687,820.6585211774246,246.7942680862406,47.032722,905.7807233528663,206.10483206558328,53.72944
448,871.8638357105862,278.4098152163605,34.76109,14813.229359,867.6027754927809,243.910876887132,5,867.6027754927809,243.910876887132,34.76109,837.661174368979,250.93266482213704,43.872723,899.453536816357,330.65846447807934,59.085641,820.6585211774246,246.7942680862406,60.179125,917.0466727598151,322.4603148813061,63.102577
449,899.453536816357,330.65846447807934,59.085641,14872.315,871.8638357105862,278.4098152163605,5,917.0466727598151,322.4603148813061,19.409485,934.4608884461488,319.5969983538176,36.713359,942.9470213131631,302.8048781490337,51.647899,845.4245937016163,342.312541078584,55.27155,871.8638357105862,278.4098152163605,59.085641
450,917.0466727598151,322.4603148813061,19.409485,14891.724485,899.453536816357,330.65846447807934,5,934.4608884461488,319.5969983538176,17.648045,899.453536816357,330.65846447807934,19.409485,942.9470213131631,302.8048781490337,32.514062,952.3067127509503,363.19307454817454,53.874188,871.8638357105862,278.4098152163605,63.102577
451,942.9470213131631,302.8048781490337,32.514062,14924.238547,917.0466727598151,322.4603148813061,5,934.4608884461488,319.5969983538176,18.814615,917.0466727598151,322.4603148813061,32.514062,899.453536816357,330.65846447807934,51.647899,952.3067127509503,363.19307454817454,61.109231,966.5192604669937,362.23986994484926,63.938789
452,934.4608884461488,319.5969983538176,18.814615,14943.053162,942.9470213131631,302.8048781490337,5,917.0466727598151,322.4603148813061,17.648045,942.9470213131631,302.8048781490337,18.814615,899.453536816357,330.65846447807934,36.713359,952.3067127509503,363.19307454817454,47.107232,966.5192604669937,362.23986994484926,53.349355
453,952.3067127509503,363.19307454817454,47.107232,14990.160394,934.4608884461488,319.5969983538176,5,966.5192604669937,362.23986994484926,14.244477,970.6757933544957,396.5144869518913,38.049174,934.4608884461488,319.5969983538176,47.107232,917.0466727598151,322.4603148813061,53.874188,942.9470213131631,302.8048781490337,61.109231
454,966.5192604669937,362.23986994484926,14.244477,15004.404871,952.3067127509503,363.19307454817454,5,952.3067127509503,363.19307454817454,14.244477,970.6757933544957,396.5144869518913,34.525732,934.4608884461488,319.5969983538176,53.349355,917.0466727598151,322.4603148813061,63.481887,942.9470213131631,302.8048781490337,63.938789
455,970.6757933544957,396.5144869518913,34.525732,15038.930602,966.5192604669937,362.23986994484926,5,966.5192604669937,362.23986994484926,34.525732,952.3067127509503,363.19307454817454,38.049174,978.8933433114139,460.511672795628,64.522616,921.3919134510528,453.7041723195332,75.495436,910.39239754397,444.1243361619651,76.816571
456,978.8933433114139,460.511672795628,64.522616,15103.453218,970.6757933544957,396.5144869518913,5,953.3258805973196,480.9150885494712,32.710771,948.6082995058948,480.4125346981437,36.23849,968.598271692707,504.9996926056783,45.663688,975.7565794644123,510.4745178761232,50.061214,921.3919134510528,453.7041723195332,57.902992
